tx_id,timestamp,sender,receiver,amount
T0000736,2025-10-31 11:45:29.608166,A002034,A000355,1069.8
T0024347,2025-10-31 11:46:44.608166,A003048,A001746,1927.64
T0009744,2025-10-31 11:48:50.608166,A004699,A003146,528.37
T0004814,2025-10-31 11:50:09.608166,A000159,A000544,3727.52
T0014600,2025-10-31 11:51:13.608166,A001786,A003783,765.94
T0024341,2025-10-31 11:51:44.608166,A000447,A003048,3667.72
T0024345,2025-10-31 11:54:44.608166,A003048,A000825,305.18
T0007278,2025-10-31 11:55:05.608166,A002933,A002423,6146.96
T0024346,2025-10-31 11:56:44.608166,A003048,A003699,940.16
T0024348,2025-10-31 11:58:44.608166,A003048,A000511,3842.33
T0001009,2025-10-31 12:02:55.608166,A002327,A001119,140.13
T0015738,2025-10-31 12:03:17.608166,A000594,A001105,651.88
T0005747,2025-10-31 12:04:43.608166,A000339,A000668,983.59
T0006912,2025-10-31 12:04:44.608166,A000336,A004626,421.05
T0008721,2025-10-31 12:09:06.608166,A004782,A001146,1075.33
T0019810,2025-10-31 12:13:17.608166,A004990,A003880,975.99
T0001767,2025-10-31 12:15:06.608166,A004672,A004340,34.03
T0016978,2025-10-31 12:15:27.608166,A001932,A003715,281.5
T0024350,2025-10-31 12:16:44.608166,A003048,A002990,1603.42
T0024342,2025-10-31 12:16:44.608166,A001226,A003048,1696.58
T0018649,2025-10-31 12:16:56.608166,A002918,A004172,1050.9
T0026588,2025-10-31 12:20:46.608166,A003788,A003701,1776.47
T0017932,2025-10-31 12:22:05.608166,A002842,A003938,1401.61
T0024358,2025-10-31 12:22:44.608166,A003048,A001574,2269.76
T0024329,2025-10-31 12:23:44.608166,A001475,A003048,1783.45
T0009176,2025-10-31 12:24:57.608166,A002781,A001774,1229.53
T0024352,2025-10-31 12:25:44.608166,A003048,A001458,27.07
T0026589,2025-10-31 12:25:46.608166,A003701,A002814,1545.11
T0018480,2025-10-31 12:26:24.608166,A000218,A000586,20.63
T0000784,2025-10-31 12:27:27.608166,A001722,A004429,1538.57
T0019258,2025-10-31 12:28:33.608166,A004698,A001189,678.08
T0016390,2025-10-31 12:28:33.608166,A004094,A001209,1351.52
T0006005,2025-10-31 12:28:48.608166,A004547,A004813,3001.74
T0024320,2025-10-31 12:29:44.608166,A000731,A003048,558.17
T0026590,2025-10-31 12:30:46.608166,A002814,A004244,1919.68
T0007864,2025-10-31 12:31:14.608166,A000811,A001045,1875.66
T0002759,2025-10-31 12:33:36.608166,A002489,A004208,216.59
T0019996,2025-10-31 12:34:25.608166,A001138,A001412,202.09
T0024335,2025-10-31 12:35:44.608166,A002462,A003048,98.97
T0026591,2025-10-31 12:35:46.608166,A004244,A004237,656.16
T0024319,2025-10-31 12:36:44.608166,A000598,A003048,1988.28
T0012106,2025-10-31 12:37:14.608166,A002223,A000579,5131.25
T0016408,2025-10-31 12:39:53.608166,A001786,A003090,160.65
T0026592,2025-10-31 12:40:46.608166,A004237,A003048,697.44
T0002393,2025-10-31 12:42:42.608166,A003753,A001381,4059.26
T0003207,2025-10-31 12:42:50.608166,A001996,A000331,424.15
T0024353,2025-10-31 12:45:44.608166,A003048,A002923,1215.11
T0026593,2025-10-31 12:45:46.608166,A003048,A003788,843.35
T0024337,2025-10-31 12:46:44.608166,A001403,A003048,2662.66
T0013001,2025-10-31 12:51:44.608166,A003781,A003771,2611.89
T0005432,2025-10-31 12:51:47.608166,A002209,A003842,518.84
T0018383,2025-10-31 12:53:32.608166,A002581,A002263,863.97
T0024332,2025-10-31 12:53:44.608166,A003483,A003048,570.01
T0024343,2025-10-31 12:53:44.608166,A003048,A002304,593.47
T0016670,2025-10-31 12:54:07.608166,A000106,A004545,1343.34
T0014043,2025-10-31 12:59:59.608166,A000339,A000485,4763.23
T0008776,2025-10-31 13:00:04.608166,A001459,A000967,4075.05
T0011035,2025-10-31 13:00:18.608166,A001306,A000550,290.25
T0024356,2025-10-31 13:01:44.608166,A003048,A000118,1593.2
T0009165,2025-10-31 13:03:36.608166,A000339,A002213,1660.36
T0024344,2025-10-31 13:03:44.608166,A003048,A001813,653.08
T0017834,2025-10-31 13:07:51.608166,A004576,A000562,1237.78
T0010428,2025-10-31 13:08:23.608166,A003548,A004777,4022.83
T0002070,2025-10-31 13:09:16.608166,A003120,A003139,3234.55
T0017481,2025-10-31 13:10:16.608166,A002290,A003435,3012.14
T0012944,2025-10-31 13:11:27.608166,A000227,A001599,112.11
T0014526,2025-10-31 13:12:55.608166,A000383,A003442,2498.7
T0013168,2025-10-31 13:15:08.608166,A004149,A003595,3335.77
T0017407,2025-10-31 13:19:02.608166,A000204,A000466,1381.19
T0004940,2025-10-31 13:21:27.608166,A000679,A001231,3594.58
T0000424,2025-10-31 13:21:49.608166,A002503,A004415,321.8
T0004582,2025-10-31 13:23:45.608166,A003483,A001798,1903.8
T0013728,2025-10-31 13:24:28.608166,A001624,A002217,942.01
T0006603,2025-10-31 13:25:47.608166,A004213,A000051,2127.9
T0012339,2025-10-31 13:30:45.608166,A001043,A000887,2989.29
T0019487,2025-10-31 13:35:35.608166,A003659,A001496,6619.04
T0007060,2025-10-31 13:37:07.608166,A002315,A004026,68.76
T0000087,2025-10-31 13:39:30.608166,A002750,A003917,1935.36
T0016432,2025-10-31 13:40:38.608166,A003494,A003988,2284.63
T0007305,2025-10-31 13:42:13.608166,A000485,A001277,201.27
T0014642,2025-10-31 13:42:47.608166,A000697,A002828,513.93
T0014029,2025-10-31 13:43:08.608166,A004210,A003379,685.07
T0013079,2025-10-31 13:43:16.608166,A003377,A001555,504.14
T0005370,2025-10-31 13:45:27.608166,A003162,A002967,128.62
T0006331,2025-10-31 13:45:37.608166,A004448,A004280,184.45
T0008232,2025-10-31 13:47:18.608166,A001245,A004265,3684.99
T0004497,2025-10-31 13:48:19.608166,A000940,A002885,1210.45
T0008273,2025-10-31 13:48:32.608166,A004145,A001628,5988.01
T0012444,2025-10-31 13:48:50.608166,A004931,A001319,2923.22
T0010253,2025-10-31 13:50:25.608166,A004456,A002445,1999.53
T0011341,2025-10-31 13:52:13.608166,A004424,A001489,626.77
T0016617,2025-10-31 13:53:23.608166,A002006,A002040,1759.33
T0016202,2025-10-31 13:54:12.608166,A000722,A000641,10722.46
T0019442,2025-10-31 13:56:34.608166,A000929,A000110,2176.62
T0011601,2025-10-31 13:57:09.608166,A001161,A003442,316.71
T0012402,2025-10-31 13:58:45.608166,A004617,A003099,2086.74
T0019323,2025-10-31 14:00:24.608166,A000259,A001231,1942.64
T0012144,2025-10-31 14:01:43.608166,A003698,A003211,2408.56
T0002262,2025-10-31 14:11:27.608166,A000589,A000065,5347.22
T0006051,2025-10-31 14:11:42.608166,A000356,A003118,448.7
T0009890,2025-10-31 14:13:54.608166,A003963,A003362,973.98
T0006242,2025-10-31 14:15:30.608166,A003748,A004022,824.57
T0017981,2025-10-31 14:15:56.608166,A003875,A004636,148.85
T0000184,2025-10-31 14:17:35.608166,A000242,A002455,2795.35
T0004464,2025-10-31 14:20:31.608166,A000705,A003610,1977.2
T0002017,2025-10-31 14:21:15.608166,A003064,A001222,239.93
T0017587,2025-10-31 14:24:17.608166,A002870,A003065,80.91
T0004577,2025-10-31 14:28:56.608166,A003657,A004974,274.39
T0016055,2025-10-31 14:31:07.608166,A000058,A003537,264.9
T0007126,2025-10-31 14:32:41.608166,A000211,A000367,285.05
T0003725,2025-10-31 14:41:15.608166,A000593,A001676,463.48
T0017133,2025-10-31 14:44:41.608166,A001419,A003735,1089.21
T0006825,2025-10-31 14:45:21.608166,A000148,A000104,253.1
T0002345,2025-10-31 14:51:49.608166,A003634,A002241,82.29
T0012036,2025-10-31 14:53:08.608166,A002717,A003879,1603.89
T0007142,2025-10-31 14:54:15.608166,A002162,A004920,755.8
T0016460,2025-10-31 14:58:09.608166,A000633,A004838,804.16
T0016887,2025-10-31 15:02:48.608166,A003498,A002634,1146.25
T0004934,2025-10-31 15:08:47.608166,A000547,A004327,1431.19
T0008187,2025-10-31 15:16:42.608166,A000319,A000181,1773.5
T0012378,2025-10-31 15:18:40.608166,A000870,A004860,234.37
T0007221,2025-10-31 15:19:55.608166,A002154,A002928,361.83
T0007739,2025-10-31 15:22:08.608166,A003104,A004693,146.62
T0017738,2025-10-31 15:23:52.608166,A001982,A002192,834.57
T0006014,2025-10-31 15:25:34.608166,A002331,A002148,718.84
T0012059,2025-10-31 15:25:56.608166,A002677,A001591,1248.06
T0002595,2025-10-31 15:27:33.608166,A002818,A001024,888.74
T0005311,2025-10-31 15:28:21.608166,A003087,A004936,1276.08
T0000404,2025-10-31 15:28:47.608166,A003336,A003996,157.79
T0019829,2025-10-31 15:29:22.608166,A004138,A003347,2417.52
T0013854,2025-10-31 15:29:50.608166,A004260,A000800,1622.04
T0012024,2025-10-31 15:32:39.608166,A001571,A004855,676.18
T0013339,2025-10-31 15:37:33.608166,A001151,A002375,4878.98
T0013963,2025-10-31 15:37:46.608166,A003386,A003491,1238.11
T0022225,2025-10-31 15:41:03.608166,A001195,A001580,3779.51
T0013072,2025-10-31 15:41:36.608166,A002541,A001004,1059.49
T0004904,2025-10-31 15:41:45.608166,A001483,A000069,375.19
T0002187,2025-10-31 15:42:05.608166,A001869,A004555,1239.03
T0017309,2025-10-31 15:43:21.608166,A001937,A001952,2834.98
T0000694,2025-10-31 15:43:28.608166,A002848,A001762,625.61
T0016770,2025-10-31 15:44:13.608166,A002027,A000763,4159.17
T0006065,2025-10-31 15:46:44.608166,A003645,A003656,44.91
T0002312,2025-10-31 15:48:23.608166,A000066,A000426,479.17
T0000898,2025-10-31 15:52:35.608166,A003458,A000536,244.6
T0013166,2025-10-31 15:53:14.608166,A002725,A002236,1169.5
T0015521,2025-10-31 15:53:16.608166,A004250,A002278,1908.08
T0022192,2025-10-31 15:53:55.608166,A001295,A001574,4809.1
T0022194,2025-10-31 15:55:55.608166,A004151,A001574,1432.61
T0001043,2025-10-31 15:57:47.608166,A002905,A003733,518.07
T0022193,2025-10-31 15:58:55.608166,A001702,A001574,1306.99
T0022241,2025-10-31 15:59:03.608166,A001580,A002837,519.17
T0022226,2025-10-31 16:01:03.608166,A000354,A001580,763.38
T0022207,2025-10-31 16:06:55.608166,A003543,A001574,929.19
T0022186,2025-10-31 16:09:55.608166,A004080,A001574,190.13
T0022185,2025-10-31 16:09:55.608166,A003310,A001574,3674.55
T0012053,2025-10-31 16:10:06.608166,A000183,A001431,24.87
T0022228,2025-10-31 16:11:03.608166,A000843,A001580,1704.09
T0018686,2025-10-31 16:12:44.608166,A001785,A000561,2078.64
T0009326,2025-10-31 16:13:28.608166,A001733,A001143,11389.33
T0009100,2025-10-31 16:16:00.608166,A000283,A004213,1633.44
T0022209,2025-10-31 16:16:55.608166,A001574,A000833,2151.55
T0022218,2025-10-31 16:17:55.608166,A001574,A003788,1108.58
T0002762,2025-10-31 16:19:54.608166,A000809,A002185,2339.1
T0022232,2025-10-31 16:21:03.608166,A003023,A001580,851.03
T0004253,2025-10-31 16:22:17.608166,A001500,A004298,296.83
T0022217,2025-10-31 16:25:55.608166,A001574,A002295,1202.46
T0022216,2025-10-31 16:25:55.608166,A001574,A002990,97.64
T0022188,2025-10-31 16:26:55.608166,A001754,A001574,6062.05
T0022203,2025-10-31 16:26:55.608166,A004410,A001574,1100.52
T0022233,2025-10-31 16:28:03.608166,A001400,A001580,1126.76
T0017492,2025-10-31 16:32:03.608166,A001245,A003959,714.09
T0008279,2025-10-31 16:33:38.608166,A000787,A004850,1621.57
T0016433,2025-10-31 16:34:30.608166,A003178,A001644,2889.33
T0009096,2025-10-31 16:34:35.608166,A002899,A003203,157.0
T0022249,2025-10-31 16:36:03.608166,A001580,A002552,170.15
T0022229,2025-10-31 16:36:03.608166,A002353,A001580,1430.84
T0022191,2025-10-31 16:37:55.608166,A001160,A001574,1989.34
T0016348,2025-10-31 16:38:37.608166,A002487,A004163,1393.04
T0010119,2025-10-31 16:39:06.608166,A002706,A004072,1063.02
T0017369,2025-10-31 16:40:23.608166,A004902,A004635,702.81
T0022210,2025-10-31 16:41:55.608166,A001574,A001544,4363.08
T0018239,2025-10-31 16:42:41.608166,A000134,A004707,483.99
T0022238,2025-10-31 16:45:03.608166,A003685,A001580,751.03
T0022230,2025-10-31 16:45:03.608166,A000264,A001580,942.61
T0022244,2025-10-31 16:48:03.608166,A001580,A003118,49.34
T0004245,2025-10-31 16:48:22.608166,A004941,A000338,1110.43
T0000020,2025-10-31 16:48:43.608166,A004640,A000387,1592.06
T0022204,2025-10-31 16:50:55.608166,A002437,A001574,1613.18
T0022198,2025-10-31 16:50:55.608166,A004998,A001574,2989.93
T0022195,2025-10-31 16:50:55.608166,A001053,A001574,190.57
T0010547,2025-10-31 16:51:36.608166,A002112,A004083,2625.0
T0022231,2025-10-31 16:53:03.608166,A003323,A001580,1632.57
T0022242,2025-10-31 16:54:03.608166,A001580,A002420,1045.26
T0022245,2025-10-31 16:55:03.608166,A001580,A002601,1411.97
T0014320,2025-10-31 16:57:33.608166,A004859,A001031,46.19
T0022235,2025-10-31 16:58:03.608166,A003364,A001580,1480.89
T0022224,2025-10-31 16:59:03.608166,A004469,A001580,2534.47
T0008904,2025-10-31 17:00:29.608166,A003980,A002027,1291.7
T0022187,2025-10-31 17:01:55.608166,A003655,A001574,342.42
T0022212,2025-10-31 17:02:55.608166,A001574,A002075,2266.6
T0022239,2025-10-31 17:03:03.608166,A003805,A001580,5180.72
T0006749,2025-10-31 17:04:45.608166,A003718,A001355,523.19
T0022237,2025-10-31 17:05:03.608166,A001575,A001580,488.91
T0000315,2025-10-31 17:05:48.608166,A001170,A001413,653.01
T0005887,2025-10-31 17:06:09.608166,A004512,A004883,1051.9
T0016176,2025-10-31 17:06:25.608166,A000985,A001465,474.05
T0022190,2025-10-31 17:07:55.608166,A002105,A001574,3262.56
T0012700,2025-10-31 17:07:57.608166,A002024,A003516,38.73
T0022240,2025-10-31 17:10:03.608166,A001580,A003804,285.17
T0014909,2025-10-31 17:10:28.608166,A002262,A000545,536.25
T0009986,2025-10-31 17:11:53.608166,A004446,A004587,193.94
T0022222,2025-10-31 17:12:55.608166,A001574,A003190,7536.81
T0013574,2025-10-31 17:13:24.608166,A004360,A000312,5794.56
T0000981,2025-10-31 17:13:57.608166,A000591,A003139,1974.31
T0022197,2025-10-31 17:14:55.608166,A003046,A001574,260.76
T0022248,2025-10-31 17:15:03.608166,A001580,A003568,3290.33
T0022247,2025-10-31 17:17:03.608166,A001580,A001692,207.55
T0022215,2025-10-31 17:21:55.608166,A001574,A003919,1383.15
T0015311,2025-10-31 17:22:03.608166,A000670,A001716,2643.31
T0017023,2025-10-31 17:26:02.608166,A001842,A003957,2052.3
T0001052,2025-10-31 17:27:51.608166,A001467,A000593,1012.36
T0014509,2025-10-31 17:27:51.608166,A003078,A001234,1460.3
T0022219,2025-10-31 17:27:55.608166,A001574,A000775,1199.28
T0000459,2025-10-31 17:28:21.608166,A000408,A001287,1396.6
T0022227,2025-10-31 17:29:03.608166,A000807,A001580,3049.63
T0022234,2025-10-31 17:30:03.608166,A003658,A001580,5616.44
T0022246,2025-10-31 17:31:03.608166,A001580,A003041,5437.3
T0019821,2025-10-31 17:31:03.608166,A003126,A001007,1208.2
T0005361,2025-10-31 17:31:46.608166,A001512,A004633,1822.93
T0002605,2025-10-31 17:31:55.608166,A003657,A001614,876.99
T0022250,2025-10-31 17:32:03.608166,A001580,A000935,268.35
T0014297,2025-10-31 17:35:39.608166,A002465,A003139,606.37
T0005622,2025-10-31 17:37:38.608166,A003442,A002867,1010.17
T0018476,2025-10-31 17:39:02.608166,A000706,A004300,41.45
T0008371,2025-10-31 17:39:33.608166,A000301,A001354,386.32
T0017061,2025-10-31 17:40:08.608166,A004937,A002267,1442.5
T0019411,2025-10-31 17:40:41.608166,A000804,A002833,3747.87
T0014321,2025-10-31 17:40:46.608166,A004698,A004308,2551.55
T0022211,2025-10-31 17:44:55.608166,A001574,A002593,1394.17
T0022196,2025-10-31 17:44:55.608166,A004601,A001574,1364.23
T0002789,2025-10-31 17:46:53.608166,A004937,A000713,607.34
T0022220,2025-10-31 17:49:55.608166,A001574,A002923,1196.22
T0002370,2025-10-31 17:50:17.608166,A004928,A003322,4851.64
T0008163,2025-10-31 17:52:45.608166,A002831,A002076,163.92
T0005010,2025-10-31 17:52:54.608166,A001232,A002617,1836.1
T0018915,2025-10-31 17:52:57.608166,A004732,A001784,3232.31
T0022184,2025-10-31 17:55:55.608166,A000209,A001574,50.0
T0019386,2025-10-31 17:56:16.608166,A001183,A000189,1903.26
T0022214,2025-10-31 17:59:55.608166,A001574,A004180,523.28
T0001283,2025-10-31 18:00:37.608166,A004920,A004929,127.78
T0016930,2025-10-31 18:01:19.608166,A002033,A002963,576.38
T0022200,2025-10-31 18:05:55.608166,A000614,A001574,1802.87
T0009862,2025-10-31 18:10:47.608166,A004876,A001005,1413.52
T0022221,2025-10-31 18:11:55.608166,A001574,A004922,2257.21
T0022201,2025-10-31 18:12:55.608166,A001183,A001574,253.01
T0022208,2025-10-31 18:12:55.608166,A001574,A001213,658.83
T0017329,2025-10-31 18:13:36.608166,A002201,A002153,2780.88
T0022199,2025-10-31 18:13:55.608166,A001330,A001574,5844.7
T0022236,2025-10-31 18:17:03.608166,A002508,A001580,444.22
T0017495,2025-10-31 18:19:21.608166,A004443,A000294,858.51
T0018366,2025-10-31 18:20:24.608166,A002898,A002714,544.44
T0022243,2025-10-31 18:21:03.608166,A001580,A001544,1717.74
T0006666,2025-10-31 18:23:20.608166,A003164,A002914,1632.6
T0022189,2025-10-31 18:23:55.608166,A002868,A001574,1525.55
T0009710,2025-10-31 18:24:05.608166,A004573,A004614,1257.95
T0000120,2025-10-31 18:24:44.608166,A003089,A000430,1132.3
T0012686,2025-10-31 18:24:45.608166,A004591,A001425,187.01
T0010595,2025-10-31 18:30:00.608166,A000243,A004924,2621.4
T0004466,2025-10-31 18:33:32.608166,A004541,A003692,3339.25
T0013828,2025-10-31 18:33:43.608166,A001216,A001410,2106.81
T0017865,2025-10-31 18:34:14.608166,A004600,A001985,4111.98
T0006495,2025-10-31 18:35:21.608166,A001715,A001555,1420.12
T0022213,2025-10-31 18:36:55.608166,A001574,A003699,194.99
T0022206,2025-10-31 18:46:55.608166,A003149,A001574,668.12
T0022202,2025-10-31 18:46:55.608166,A003242,A001574,1471.29
T0022205,2025-10-31 18:47:55.608166,A004375,A001574,94.89
T0000061,2025-10-31 18:53:12.608166,A003931,A002944,429.59
T0011213,2025-10-31 18:55:04.608166,A001271,A001447,1826.16
T0011738,2025-10-31 19:01:19.608166,A003171,A004001,7948.41
T0017453,2025-10-31 19:02:57.608166,A000679,A001966,1862.43
T0019703,2025-10-31 19:03:43.608166,A002950,A002740,2767.08
T0018140,2025-10-31 19:07:49.608166,A002045,A004722,1777.39
T0007401,2025-10-31 19:09:46.608166,A003842,A002186,1105.24
T0005330,2025-10-31 19:10:17.608166,A004921,A000023,379.51
T0014327,2025-10-31 19:10:28.608166,A004794,A000950,2197.59
T0022223,2025-10-31 19:11:55.608166,A001574,A004595,2635.25
T0012443,2025-10-31 19:15:29.608166,A002326,A004801,19.51
T0008118,2025-10-31 19:16:03.608166,A000362,A001107,437.21
T0015097,2025-10-31 19:19:21.608166,A002927,A004052,2227.97
T0013919,2025-10-31 19:23:08.608166,A001793,A003624,1115.18
T0012551,2025-10-31 19:27:08.608166,A000282,A004628,371.13
T0001690,2025-10-31 19:27:18.608166,A004307,A002745,393.7
T0018068,2025-10-31 19:28:06.608166,A003879,A003892,520.8
T0005320,2025-10-31 19:28:08.608166,A002858,A003247,2095.77
T0010728,2025-10-31 19:30:29.608166,A000638,A000520,4363.23
T0014142,2025-10-31 19:35:16.608166,A001855,A004164,5319.68
T0006020,2025-10-31 19:36:45.608166,A003981,A002312,1554.94
T0006680,2025-10-31 19:37:15.608166,A002530,A002285,1356.42
T0010305,2025-10-31 19:39:09.608166,A003742,A000772,1978.17
T0019237,2025-10-31 19:41:47.608166,A000974,A000622,1969.89
T0006980,2025-10-31 19:42:41.608166,A002474,A004980,415.39
T0007611,2025-10-31 19:43:10.608166,A000272,A003651,355.87
T0008388,2025-10-31 19:45:56.608166,A000433,A002479,3357.45
T0003771,2025-10-31 19:48:22.608166,A000631,A000693,1083.64
T0015262,2025-10-31 19:50:49.608166,A001754,A002527,221.83
T0009211,2025-10-31 19:55:08.608166,A002861,A001782,1044.18
T0014347,2025-10-31 19:56:08.608166,A003125,A002263,1312.43
T0003564,2025-10-31 19:57:46.608166,A002547,A004938,1069.5
T0016653,2025-10-31 19:58:48.608166,A001056,A002557,584.69
T0009381,2025-10-31 20:03:21.608166,A001717,A001506,239.85
T0006153,2025-10-31 20:03:32.608166,A001877,A000208,3064.87
T0013063,2025-10-31 20:03:45.608166,A003261,A003818,635.0
T0019477,2025-10-31 20:08:49.608166,A003434,A001984,1058.03
T0025555,2025-10-31 20:10:50.608166,A004702,A004232,1653.56
T0007792,2025-10-31 20:13:02.608166,A001290,A000676,153.73
T0017872,2025-10-31 20:13:06.608166,A004143,A000342,3686.99
T0010252,2025-10-31 20:14:26.608166,A003238,A002920,96.71
T0025561,2025-10-31 20:14:50.608166,A004929,A004232,391.74
T0018546,2025-10-31 20:15:30.608166,A002586,A002786,2273.9
T0003343,2025-10-31 20:15:30.608166,A002785,A002478,1647.05
T0003315,2025-10-31 20:15:44.608166,A003997,A002758,3303.77
T0010704,2025-10-31 20:17:54.608166,A002622,A004496,2932.82
T0002681,2025-10-31 20:18:03.608166,A004135,A001453,2212.92
T0006167,2025-10-31 20:18:12.608166,A004263,A003204,1138.22
T0017398,2025-10-31 20:18:38.608166,A000383,A003655,2166.29
T0025562,2025-10-31 20:18:50.608166,A003236,A004232,4882.15
T0004308,2025-10-31 20:20:00.608166,A000493,A000750,1051.29
T0007957,2025-10-31 20:22:18.608166,A003517,A003340,3148.35
T0006265,2025-10-31 20:22:43.608166,A000667,A000519,517.83
T0025557,2025-10-31 20:25:50.608166,A002034,A004232,323.87
T0010091,2025-10-31 20:25:57.608166,A001531,A003936,907.03
T0019142,2025-10-31 20:27:04.608166,A004992,A002030,505.18
T0016723,2025-10-31 20:31:59.608166,A004953,A001029,755.93
T0011859,2025-10-31 20:32:05.608166,A003208,A001366,768.41
T0025573,2025-10-31 20:35:50.608166,A004232,A001071,1592.49
T0025564,2025-10-31 20:36:50.608166,A000962,A004232,2981.3
T0015901,2025-10-31 20:37:17.608166,A004040,A002809,3050.04
T0010243,2025-10-31 20:39:20.608166,A003324,A000347,1627.54
T0009097,2025-10-31 20:39:20.608166,A003365,A000715,1845.26
T0009378,2025-10-31 20:39:22.608166,A004418,A002083,633.85
T0025565,2025-10-31 20:41:50.608166,A000021,A004232,735.37
T0025558,2025-10-31 20:44:50.608166,A001981,A004232,4841.29
T0016784,2025-10-31 20:45:29.608166,A004221,A001628,1184.54
T0025569,2025-10-31 20:46:50.608166,A004232,A002736,442.8
T0005478,2025-10-31 20:47:02.608166,A004936,A003002,1334.87
T0025559,2025-10-31 20:48:50.608166,A000622,A004232,1156.31
T0025574,2025-10-31 20:50:50.608166,A004232,A002652,922.01
T0016397,2025-10-31 20:53:34.608166,A001270,A001424,423.16
T0005720,2025-10-31 20:56:23.608166,A001906,A002629,1244.16
T0005394,2025-10-31 20:56:36.608166,A002318,A002508,2911.39
T0009188,2025-10-31 20:58:31.608166,A002795,A003068,1051.21
T0025567,2025-10-31 21:00:50.608166,A004232,A001388,1093.34
T0025570,2025-10-31 21:03:50.608166,A004232,A002601,1063.2
T0018374,2025-10-31 21:07:15.608166,A003752,A001484,1621.16
T0009705,2025-10-31 21:07:39.608166,A001425,A004473,422.05
T0010665,2025-10-31 21:08:03.608166,A004147,A000690,6994.24
T0007668,2025-10-31 21:08:43.608166,A002723,A000800,514.2
T0011845,2025-10-31 21:15:30.608166,A004710,A003853,100.68
T0019603,2025-10-31 21:15:52.608166,A000000,A000336,476.61
T0002453,2025-10-31 21:22:09.608166,A002962,A003537,594.93
T0004689,2025-10-31 21:25:53.608166,A001680,A001190,174.43
T0007560,2025-10-31 21:26:18.608166,A002233,A002141,688.06
T0017025,2025-10-31 21:26:40.608166,A004559,A000898,1079.99
T0011337,2025-10-31 21:27:55.608166,A003690,A003361,1189.13
T0025571,2025-10-31 21:28:50.608166,A004232,A004901,1440.12
T0017716,2025-10-31 21:29:00.608166,A001268,A003898,3834.41
T0009894,2025-10-31 21:30:09.608166,A002872,A000279,313.59
T0001196,2025-10-31 21:32:19.608166,A001311,A000445,3301.72
T0019108,2025-10-31 21:32:20.608166,A000607,A004707,1472.55
T0018062,2025-10-31 21:34:09.608166,A001021,A004097,82.61
T0013234,2025-10-31 21:35:17.608166,A003801,A003791,1302.08
T0004322,2025-10-31 21:35:29.608166,A000078,A001803,364.87
T0016508,2025-10-31 21:37:00.608166,A003614,A002312,232.47
T0013597,2025-10-31 21:41:45.608166,A002591,A002881,1421.11
T0001850,2025-10-31 21:43:23.608166,A002950,A003116,860.59
T0005617,2025-10-31 21:45:06.608166,A003536,A004443,1207.36
T0011606,2025-10-31 21:48:32.608166,A004479,A001971,28.63
T0007027,2025-10-31 21:49:38.608166,A000232,A004172,98.42
T0010255,2025-10-31 21:49:47.608166,A001430,A002511,2800.68
T0013659,2025-10-31 21:50:35.608166,A000945,A002058,1635.06
T0002101,2025-10-31 21:50:47.608166,A003346,A000842,662.15
T0025560,2025-10-31 21:50:50.608166,A001348,A004232,816.47
T0013543,2025-10-31 21:52:09.608166,A004754,A003635,1327.94
T0002889,2025-10-31 21:52:38.608166,A003672,A003629,58.98
T0006161,2025-10-31 21:53:24.608166,A004510,A002437,52.68
T0003088,2025-10-31 21:53:31.608166,A001170,A001041,415.47
T0008739,2025-10-31 21:58:43.608166,A003901,A004585,2432.03
T0016889,2025-10-31 22:01:52.608166,A004616,A001240,1715.82
T0008519,2025-10-31 22:03:33.608166,A002424,A002162,3512.11
T0025556,2025-10-31 22:06:50.608166,A001661,A004232,8742.28
T0005783,2025-10-31 22:08:09.608166,A004010,A003830,582.04
T0025568,2025-10-31 22:10:50.608166,A004232,A004134,630.34
T0025566,2025-10-31 22:14:50.608166,A002884,A004232,858.73
T0012426,2025-10-31 22:15:23.608166,A000064,A002079,1854.42
T0009902,2025-10-31 22:17:06.608166,A003664,A000898,230.12
T0010007,2025-10-31 22:19:29.608166,A003714,A004645,196.9
T0001277,2025-10-31 22:20:35.608166,A002568,A003304,3460.9
T0000366,2025-10-31 22:22:09.608166,A001025,A003581,10481.7
T0010050,2025-10-31 22:22:49.608166,A003050,A003234,382.04
T0006987,2025-10-31 22:25:21.608166,A000676,A000693,5403.7
T0025572,2025-10-31 22:26:50.608166,A004232,A001621,218.22
T0025563,2025-10-31 22:27:50.608166,A001257,A004232,181.64
T0015788,2025-10-31 22:28:20.608166,A003158,A001572,4891.59
T0017388,2025-10-31 22:30:30.608166,A001631,A003281,6353.93
T0018520,2025-10-31 22:31:17.608166,A001736,A004643,23.39
T0007137,2025-10-31 22:34:00.608166,A004452,A001297,4820.55
T0015411,2025-10-31 22:34:38.608166,A000356,A002403,247.82
T0002792,2025-10-31 22:41:39.608166,A002285,A002554,1530.12
T0017027,2025-10-31 22:46:02.608166,A002135,A001318,1395.54
T0010395,2025-10-31 22:46:14.608166,A004453,A002480,1122.92
T0006155,2025-10-31 22:48:41.608166,A003433,A001887,124.13
T0019747,2025-10-31 22:49:22.608166,A000406,A004781,547.42
T0003768,2025-10-31 22:49:44.608166,A004034,A001934,1932.75
T0019721,2025-10-31 22:50:15.608166,A003825,A000650,811.96
T0016975,2025-10-31 22:51:04.608166,A003932,A002542,2315.46
T0001029,2025-10-31 22:51:39.608166,A001273,A002122,526.93
