tx_id,timestamp,sender,receiver,amount
T0012616,2025-11-05 19:35:29.608166,A000055,A000313,4665.47
T0014567,2025-11-05 12:31:54.608166,A002397,A004544,1987.76
T0011462,2025-11-08 01:05:01.608166,A003792,A000162,761.91
T0002420,2025-11-04 08:16:05.608166,A002319,A004139,18.4
T0010025,2025-10-20 23:07:40.608166,A004602,A001452,307.65
T0018208,2025-11-05 06:55:32.608166,A002267,A001208,7311.13
T0007604,2025-11-14 03:45:27.608166,A004974,A003756,4648.62
T0018357,2025-11-04 20:44:59.608166,A000793,A004252,1408.06
T0004156,2025-10-25 00:28:34.608166,A003103,A000443,12.83
T0006632,2025-11-06 05:58:55.608166,A004454,A003692,92.79
T0006238,2025-11-18 03:35:16.608166,A000531,A001849,2223.44
T0005897,2025-11-03 00:24:36.608166,A001316,A004469,466.31
T0008828,2025-11-01 07:41:55.608166,A003705,A000784,568.91
T0013916,2025-10-22 09:01:56.608166,A001519,A003001,560.79
T0007382,2025-10-26 03:26:12.608166,A004880,A004076,4607.93
T0006835,2025-11-04 05:37:28.608166,A004328,A002707,59.36
T0023979,2025-11-07 00:25:02.608166,A002814,A002399,771.84
T0024185,2025-10-29 13:06:55.608166,A003400,A002974,1221.6
T0008344,2025-10-21 22:11:49.608166,A001828,A000153,684.42
T0025243,2025-10-28 09:36:13.608166,A000409,A003907,56.58
T0026540,2025-11-07 18:52:30.608166,A004549,A004995,870.25
T0019858,2025-11-16 15:27:17.608166,A004556,A004037,3293.75
T0015283,2025-11-10 18:53:46.608166,A003965,A001649,368.31
T0012443,2025-10-31 19:15:29.608166,A002326,A004801,19.51
T0023343,2025-11-19 16:47:15.608166,A004342,A002314,100.46
T0011191,2025-11-05 03:55:23.608166,A002424,A001680,673.6
T0002959,2025-11-15 04:30:00.608166,A003161,A004682,908.18
T0020917,2025-10-25 10:33:45.608166,A000358,A000670,1050.05
T0021281,2025-11-01 02:01:24.608166,A000901,A004537,1258.2
T0000062,2025-11-18 13:39:01.608166,A003587,A002601,3159.52
T0015708,2025-10-21 12:28:53.608166,A000650,A001669,1740.73
T0020125,2025-11-04 12:14:03.608166,A003112,A000077,96.0
T0000064,2025-10-27 10:41:55.608166,A003119,A001270,1193.16
T0024896,2025-10-26 09:45:55.608166,A002406,A003448,1105.06
T0005440,2025-11-10 16:20:10.608166,A004437,A003171,1966.66
T0015533,2025-10-27 07:06:57.608166,A004041,A004744,1839.31
T0018205,2025-10-22 07:17:06.608166,A002139,A003147,116.36
T0019426,2025-10-26 14:05:35.608166,A001017,A000201,3167.01
T0019240,2025-11-09 20:39:17.608166,A004641,A004850,466.18
T0007712,2025-10-21 16:04:26.608166,A004207,A003231,1052.77
T0026015,2025-11-12 06:01:19.608166,A002400,A004588,5256.48
T0005835,2025-11-01 10:15:50.608166,A003274,A000895,594.84
T0014494,2025-11-16 21:58:26.608166,A003315,A003506,3039.87
T0015442,2025-10-27 11:43:53.608166,A002844,A002326,2773.95
T0007670,2025-11-10 21:28:04.608166,A000773,A001083,976.97
T0008399,2025-11-06 02:01:52.608166,A003473,A001799,1834.64
T0001783,2025-11-04 11:55:58.608166,A000991,A003847,870.8
T0000283,2025-11-17 02:06:26.608166,A002224,A003457,3503.25
T0005920,2025-11-07 14:19:07.608166,A003792,A001410,438.2
T0009167,2025-10-26 07:36:44.608166,A000541,A003053,3593.61
T0013801,2025-11-19 07:11:45.608166,A004139,A001246,3313.81
T0007093,2025-11-07 03:39:10.608166,A002312,A000483,155.23
T0021867,2025-10-25 19:39:56.608166,A001271,A001681,1484.18
T0017560,2025-11-03 13:19:30.608166,A001835,A000342,2959.88
T0014331,2025-11-08 22:31:09.608166,A003529,A004701,124.75
T0019565,2025-11-10 07:12:28.608166,A003347,A002493,50.61
T0022854,2025-10-25 06:31:31.608166,A001880,A001450,3052.0
T0013540,2025-11-15 16:37:26.608166,A004190,A003677,2510.51
T0014684,2025-10-27 06:57:19.608166,A003608,A000350,3223.79
T0003767,2025-11-19 22:13:43.608166,A002450,A004213,1382.08
T0004024,2025-11-06 08:18:30.608166,A002838,A004918,1375.04
T0009835,2025-10-28 19:53:41.608166,A002491,A003984,4317.05
T0023924,2025-11-06 07:15:01.608166,A004064,A002736,129.91
T0008811,2025-11-11 06:11:52.608166,A001166,A001372,520.81
T0001108,2025-11-01 06:45:03.608166,A003683,A003041,6859.37
T0019091,2025-11-09 17:30:09.608166,A004495,A004671,964.02
T0023257,2025-11-08 16:13:23.608166,A001650,A002300,110.57
T0015976,2025-10-30 00:19:15.608166,A003954,A004166,5414.72
T0009637,2025-11-12 16:21:20.608166,A002638,A002533,2626.97
T0012176,2025-11-15 05:09:05.608166,A002227,A000092,3411.67
T0008916,2025-10-24 16:44:29.608166,A001859,A002178,987.95
T0007236,2025-11-16 09:35:22.608166,A003868,A000620,1400.07
T0010298,2025-11-15 22:27:19.608166,A004811,A003043,2712.19
T0016881,2025-11-04 22:39:51.608166,A003422,A004482,1876.23
T0007408,2025-10-26 12:21:40.608166,A003181,A001680,370.67
T0012927,2025-11-07 11:27:38.608166,A002862,A003414,865.72
T0003862,2025-11-06 15:41:17.608166,A001599,A002478,3535.86
T0009949,2025-11-06 07:38:45.608166,A002330,A001470,441.78
T0009121,2025-11-12 08:55:25.608166,A003068,A002015,436.01
T0009013,2025-11-05 16:56:24.608166,A004958,A004119,1126.99
T0025639,2025-11-04 21:38:56.608166,A004631,A004237,1578.86
T0016525,2025-10-21 03:41:51.608166,A004693,A001649,99.48
T0017730,2025-10-25 21:34:55.608166,A000634,A002851,412.08
T0024168,2025-10-29 11:49:55.608166,A004153,A002974,1070.75
T0013257,2025-10-31 05:27:48.608166,A004563,A000756,501.17
T0008293,2025-11-08 08:30:07.608166,A002503,A004464,80.7
T0010158,2025-10-29 17:17:25.608166,A000168,A004443,1036.79
T0003221,2025-10-26 10:19:31.608166,A001993,A000661,990.29
T0004461,2025-11-12 00:00:58.608166,A001377,A002780,4129.45
T0008975,2025-11-10 12:47:15.608166,A004344,A003228,1447.72
T0010244,2025-11-11 10:18:27.608166,A001052,A004987,429.66
T0025306,2025-10-26 22:37:11.608166,A003941,A001729,2991.37
T0019457,2025-10-22 09:13:52.608166,A003394,A003555,2537.71
T0020460,2025-10-29 22:49:07.608166,A000239,A001213,1691.39
T0000779,2025-11-13 07:23:20.608166,A000960,A002743,1082.88
T0023212,2025-11-12 15:04:47.608166,A002264,A001094,930.49
T0000035,2025-11-19 09:29:17.608166,A003224,A001233,2880.13
T0003212,2025-11-03 06:35:11.608166,A002212,A004431,1400.65
T0025408,2025-10-26 08:02:21.608166,A002373,A004103,50.0
T0006554,2025-11-10 07:43:38.608166,A003547,A000520,2156.73
T0013101,2025-11-16 22:27:14.608166,A004967,A004278,1669.53
T0020641,2025-11-17 15:48:43.608166,A000381,A003098,1428.39
T0019209,2025-11-17 11:36:51.608166,A004809,A000952,2314.17
T0004529,2025-11-15 19:11:13.608166,A003053,A004476,1556.03
T0020576,2025-10-30 10:31:45.608166,A004754,A000360,77.01
T0025591,2025-11-03 02:54:52.608166,A004720,A004236,4838.61
T0009346,2025-10-22 07:20:37.608166,A004499,A003065,4906.84
T0017776,2025-11-03 02:24:34.608166,A001661,A004482,613.15
T0010751,2025-11-10 05:24:05.608166,A004781,A003849,1145.87
T0015826,2025-11-08 16:22:05.608166,A002010,A002284,775.89
T0020724,2025-11-05 10:54:53.608166,A004874,A000439,144.21
T0008175,2025-11-10 23:38:14.608166,A002997,A004139,3896.51
T0009075,2025-10-29 23:05:15.608166,A000195,A000635,532.71
T0005845,2025-11-13 12:51:51.608166,A003648,A004279,88.69
T0011161,2025-11-12 22:24:36.608166,A003437,A003342,144.66
T0007129,2025-10-22 16:17:43.608166,A000293,A003205,960.17
T0005999,2025-11-03 03:01:46.608166,A003928,A002563,3297.46
T0018313,2025-11-04 15:45:18.608166,A000003,A001697,1218.98
T0007070,2025-11-10 11:39:21.608166,A000603,A000555,9132.43
T0024103,2025-11-09 03:34:31.608166,A002923,A004945,31.8
T0019668,2025-10-21 14:06:08.608166,A002347,A002153,1082.09
T0012244,2025-11-13 17:33:23.608166,A001269,A003085,218.86
T0022410,2025-10-24 04:15:08.608166,A004347,A001653,1697.58
T0014076,2025-11-12 10:23:19.608166,A001829,A004002,1265.59
T0004051,2025-11-17 04:22:47.608166,A003350,A000133,968.6
T0017823,2025-10-22 07:04:42.608166,A002753,A004417,690.35
T0002536,2025-10-28 18:02:58.608166,A002896,A000853,784.99
T0026757,2025-11-07 10:18:57.608166,A004292,A004945,1789.54
T0008675,2025-10-29 03:51:50.608166,A004311,A000219,1797.55
T0007109,2025-11-10 11:04:01.608166,A004604,A001510,194.99
T0005300,2025-11-01 18:14:46.608166,A001383,A000240,817.35
T0023703,2025-11-14 02:22:39.608166,A002592,A000495,848.36
T0016097,2025-10-23 19:27:28.608166,A004127,A002911,751.54
T0004753,2025-11-10 06:12:09.608166,A004022,A004934,322.92
T0026696,2025-11-12 16:21:57.608166,A001831,A002389,408.02
T0019624,2025-10-25 20:06:20.608166,A002285,A004196,1614.19
T0015763,2025-10-23 21:41:37.608166,A001565,A003842,6050.34
T0026617,2025-11-11 16:01:57.608166,A004771,A004835,646.67
T0005982,2025-10-23 03:39:48.608166,A003706,A003669,2094.49
T0020535,2025-11-19 00:48:28.608166,A003251,A000328,1165.33
T0025476,2025-11-05 04:48:34.608166,A002102,A004172,2356.61
T0018571,2025-11-13 05:35:45.608166,A001207,A002574,3685.65
T0002989,2025-11-10 20:29:44.608166,A000679,A004016,2674.95
T0017368,2025-11-04 03:06:24.608166,A001734,A001009,529.49
T0001794,2025-10-27 03:19:44.608166,A003265,A001626,2783.0
T0016657,2025-10-28 19:20:31.608166,A001835,A002615,486.26
T0025315,2025-11-16 03:46:03.608166,A002820,A003972,479.18
T0000146,2025-11-05 23:27:20.608166,A004359,A004386,719.74
T0019211,2025-10-25 02:37:35.608166,A003597,A002684,898.96
T0012076,2025-11-11 10:17:52.608166,A001843,A002485,4959.19
T0024010,2025-10-26 22:46:35.608166,A000358,A002833,510.85
T0017378,2025-11-19 05:49:18.608166,A000338,A002131,6044.4
T0016655,2025-10-24 09:28:50.608166,A004200,A003536,1898.57
T0012972,2025-11-03 21:52:02.608166,A004992,A004807,728.47
T0006532,2025-11-19 03:01:18.608166,A004075,A000323,3334.85
T0019168,2025-11-16 00:23:39.608166,A002264,A002914,1156.97
T0015837,2025-11-08 16:42:39.608166,A004778,A002440,1586.03
T0022052,2025-11-06 03:15:38.608166,A001458,A000244,1011.89
T0020954,2025-10-25 09:30:45.608166,A000670,A002648,1232.49
T0014727,2025-11-05 12:23:53.608166,A004079,A002596,2376.87
T0010877,2025-11-13 19:39:57.608166,A000385,A004717,2281.41
T0020575,2025-10-30 12:11:45.608166,A000137,A000360,1831.15
T0001216,2025-10-27 08:14:29.608166,A000524,A001928,3078.56
T0013055,2025-10-21 14:45:22.608166,A003215,A000030,4083.77
T0014109,2025-11-16 07:57:10.608166,A000539,A002672,1733.9
T0013246,2025-11-08 07:13:05.608166,A001983,A003053,871.36
T0005175,2025-11-03 22:39:23.608166,A003911,A002135,2423.73
T0014545,2025-11-01 19:52:06.608166,A004589,A003430,4587.22
T0020969,2025-11-17 14:27:50.608166,A004492,A000671,1984.58
T0023907,2025-11-14 21:17:14.608166,A004079,A002665,1343.52
T0022011,2025-10-31 23:59:28.608166,A001916,A001450,1084.97
T0017266,2025-11-13 13:17:04.608166,A003188,A000629,31.34
T0013836,2025-11-09 17:51:34.608166,A002444,A003000,1711.78
T0009617,2025-11-17 05:18:09.608166,A000371,A000360,4688.05
T0007466,2025-10-26 18:40:24.608166,A004653,A000598,679.2
T0009405,2025-11-16 01:12:56.608166,A004641,A000725,682.79
T0022183,2025-10-27 02:28:35.608166,A001544,A001458,1670.87
T0014536,2025-10-27 21:34:14.608166,A004431,A002956,1401.95
T0009436,2025-11-13 02:47:24.608166,A004957,A004174,383.69
T0017373,2025-11-04 18:28:38.608166,A002582,A001629,1086.58
T0004302,2025-11-15 02:34:24.608166,A004587,A000485,1094.91
T0015631,2025-11-02 19:08:42.608166,A004059,A003018,72.06
T0011391,2025-11-02 14:02:09.608166,A003782,A004672,2148.96
T0016307,2025-10-25 19:05:58.608166,A002618,A001364,3403.93
T0010027,2025-11-02 03:32:08.608166,A000031,A004383,1687.49
T0024215,2025-11-18 08:15:04.608166,A000756,A002979,1655.21
T0011297,2025-10-23 15:47:47.608166,A001830,A003655,341.51
T0008888,2025-11-08 18:16:19.608166,A002916,A001281,1285.44
T0017680,2025-11-09 01:59:43.608166,A001677,A001630,1176.62
T0017126,2025-11-04 17:56:20.608166,A003565,A003889,1873.88
T0007328,2025-11-16 20:30:11.608166,A003537,A002165,2564.15
T0009885,2025-11-13 03:22:52.608166,A000147,A001889,2748.63
T0022748,2025-11-19 13:06:29.608166,A003354,A001852,3046.98
T0012132,2025-11-10 12:52:19.608166,A001219,A000938,1961.16
T0019880,2025-11-05 12:39:05.608166,A001274,A001245,3696.39
T0022337,2025-10-23 11:10:30.608166,A001609,A001621,242.94
T0003617,2025-11-06 12:23:57.608166,A004650,A001654,544.51
T0015731,2025-11-15 18:14:03.608166,A004667,A001685,123.39
T0021845,2025-10-21 11:34:29.608166,A001234,A001172,365.43
T0006169,2025-11-03 15:03:11.608166,A004707,A002950,786.21
T0002093,2025-10-21 03:01:51.608166,A001482,A000177,2006.35
T0021265,2025-11-01 01:47:24.608166,A004524,A000901,2422.13
T0025010,2025-10-26 01:59:41.608166,A003306,A003635,2805.93
T0006468,2025-11-03 20:39:29.608166,A001324,A002896,4926.91
T0010056,2025-10-28 07:37:46.608166,A004906,A001688,188.79
T0007756,2025-11-03 12:41:15.608166,A001268,A000948,2251.25
T0001624,2025-10-30 07:02:51.608166,A004273,A001999,973.57
T0024930,2025-11-01 22:28:45.608166,A001842,A003456,634.12
T0019034,2025-11-01 10:11:42.608166,A004004,A001602,77.15
T0022856,2025-10-25 06:42:31.608166,A001880,A001426,1109.14
T0015287,2025-11-14 18:53:24.608166,A000423,A004673,3284.43
T0023699,2025-11-14 04:57:39.608166,A002592,A000723,520.22
T0009234,2025-10-28 18:44:10.608166,A002788,A000239,701.59
T0018452,2025-11-04 09:24:07.608166,A004041,A004834,7811.45
T0026537,2025-11-07 20:25:30.608166,A004584,A004995,2532.26
T0014750,2025-10-23 16:45:46.608166,A004373,A000145,1056.73
T0013347,2025-10-24 20:06:19.608166,A004200,A002854,737.28
T0019023,2025-10-28 04:40:25.608166,A002022,A002173,6706.62
T0016524,2025-11-13 16:14:51.608166,A000593,A004868,510.72
T0021681,2025-11-06 04:48:16.608166,A003523,A001113,1001.37
T0008174,2025-10-22 19:24:17.608166,A000106,A001711,982.5
T0010046,2025-10-30 08:00:35.608166,A002042,A002311,66.14
T0007728,2025-11-19 08:54:04.608166,A002123,A000652,301.03
T0025759,2025-10-23 19:20:19.608166,A004329,A000701,1898.96
T0021233,2025-10-21 13:42:55.608166,A002305,A000853,957.19
T0009654,2025-11-15 14:20:36.608166,A001625,A003566,691.22
T0016760,2025-10-25 16:59:39.608166,A003402,A003630,1466.63
T0013345,2025-11-10 10:31:26.608166,A004536,A003564,721.52
T0016921,2025-10-26 09:42:16.608166,A004754,A003609,200.62
T0005607,2025-10-26 06:51:49.608166,A004376,A003747,647.39
T0016592,2025-11-02 04:16:22.608166,A004910,A001183,4723.12
T0009817,2025-11-12 18:05:14.608166,A003021,A003722,3199.82
T0023335,2025-11-19 17:39:15.608166,A004463,A002314,824.1
T0025472,2025-11-05 06:15:34.608166,A000461,A004172,2285.97
T0010346,2025-11-09 17:04:14.608166,A002581,A004414,1492.1
T0014923,2025-11-10 11:46:00.608166,A004582,A000607,659.75
T0007941,2025-10-26 02:29:06.608166,A000074,A002863,486.91
T0015973,2025-11-15 06:51:45.608166,A002022,A003941,8606.72
T0002322,2025-11-12 00:49:07.608166,A004800,A002371,2288.73
T0012620,2025-10-29 21:02:49.608166,A000342,A002061,2805.77
T0003252,2025-10-25 07:51:54.608166,A001036,A000883,2435.84
T0014776,2025-10-27 17:24:08.608166,A000222,A000695,527.35
T0014212,2025-11-07 06:34:42.608166,A001168,A001075,1010.29
T0012672,2025-11-03 18:09:56.608166,A001122,A003808,101.23
T0026776,2025-11-13 05:06:57.608166,A004766,A000119,50.0
T0000361,2025-11-17 02:07:50.608166,A003268,A001078,3380.46
T0011167,2025-11-01 21:27:16.608166,A003651,A001591,4853.53
T0024191,2025-10-29 10:48:55.608166,A000095,A002974,449.24
T0022611,2025-10-27 18:17:16.608166,A001767,A000112,2235.36
T0003111,2025-11-09 11:25:49.608166,A000195,A002566,1197.36
T0005035,2025-11-12 14:53:48.608166,A001344,A004360,2311.99
T0007505,2025-11-19 08:34:21.608166,A002821,A004585,2355.95
T0019144,2025-11-12 18:41:02.608166,A004791,A004975,3650.16
T0017383,2025-11-02 11:51:55.608166,A001606,A000623,220.91
T0003676,2025-10-30 17:17:31.608166,A004828,A004272,1938.96
T0019571,2025-10-25 03:56:20.608166,A000589,A000539,7135.55
T0012326,2025-11-06 00:53:09.608166,A003016,A004644,3121.48
T0023842,2025-11-01 18:15:43.608166,A001844,A002652,855.6
T0020269,2025-11-16 21:54:39.608166,A001860,A000118,1068.53
T0012558,2025-11-11 21:55:35.608166,A003257,A003240,290.9
T0018540,2025-10-28 20:08:29.608166,A002162,A004886,104.44
T0023793,2025-11-06 02:15:27.608166,A002607,A004329,837.09
T0023807,2025-11-02 11:45:34.608166,A002821,A002648,4319.06
T0014379,2025-11-05 20:35:27.608166,A002427,A003464,751.28
T0010614,2025-10-26 05:07:05.608166,A002669,A001154,1260.91
T0003123,2025-11-12 15:09:15.608166,A003804,A003649,91.76
T0006627,2025-11-07 00:30:35.608166,A002947,A003124,3508.74
T0007758,2025-10-30 19:52:28.608166,A001076,A002640,287.44
T0026103,2025-11-04 17:21:32.608166,A004598,A000495,1210.36
T0019418,2025-10-28 16:30:44.608166,A000851,A004242,2018.26
T0015124,2025-10-29 09:40:05.608166,A002568,A000320,1794.23
T0023840,2025-11-02 11:22:34.608166,A002648,A000439,298.31
T0025655,2025-11-04 20:04:56.608166,A004237,A002593,2224.61
T0002806,2025-10-26 04:19:55.608166,A002752,A000556,301.39
T0005293,2025-11-12 14:34:50.608166,A003039,A000267,31.06
T0020386,2025-11-12 02:39:26.608166,A004277,A000202,628.98
T0015028,2025-11-19 09:52:43.608166,A004123,A000072,2600.7
T0014581,2025-11-14 17:59:25.608166,A004600,A001198,183.88
T0025137,2025-10-30 01:51:15.608166,A002747,A003733,526.37
T0003320,2025-11-01 01:10:44.608166,A000056,A002437,320.75
T0011958,2025-11-13 11:01:00.608166,A003901,A000001,705.77
T0011611,2025-11-14 10:30:49.608166,A000640,A001553,130.62
T0001950,2025-11-14 00:32:14.608166,A001572,A001298,1064.41
T0023282,2025-11-09 22:48:49.608166,A001985,A002304,1033.53
T0007235,2025-11-03 05:51:37.608166,A002516,A002086,987.63
T0022144,2025-11-03 21:09:39.608166,A004387,A001542,50.0
T0001128,2025-10-31 05:34:06.608166,A001118,A003459,1480.26
T0019928,2025-11-14 05:18:17.608166,A003604,A002376,982.45
T0006096,2025-10-24 07:38:08.608166,A001231,A003287,2718.96
T0026839,2025-11-11 21:31:57.608166,A001039,A001309,3014.76
T0013327,2025-10-25 11:41:37.608166,A004302,A003912,131.93
T0010610,2025-11-03 20:26:29.608166,A004259,A003947,304.86
T0004230,2025-11-11 13:23:03.608166,A004445,A002375,1813.44
T0010974,2025-11-19 22:06:34.608166,A002287,A001082,942.33
T0012444,2025-10-31 13:48:50.608166,A004931,A001319,2923.22
T0009664,2025-11-16 02:28:27.608166,A000623,A001603,11510.11
T0019872,2025-11-18 08:31:56.608166,A000225,A000326,370.39
T0021104,2025-11-11 18:29:36.608166,A000793,A004537,509.45
T0005287,2025-10-22 11:42:08.608166,A003177,A002874,2628.21
T0020033,2025-11-18 23:35:02.608166,A000015,A002399,573.92
T0009206,2025-11-10 05:50:15.608166,A001027,A003992,1350.31
T0018536,2025-10-25 04:48:11.608166,A000997,A002596,4594.77
T0023719,2025-11-02 20:22:14.608166,A002593,A002990,5647.41
T0018307,2025-11-08 00:32:53.608166,A004846,A000328,914.22
T0024313,2025-11-02 14:14:57.608166,A003041,A000146,143.94
T0006641,2025-10-28 20:13:30.608166,A000378,A003870,668.79
T0014344,2025-11-13 15:00:25.608166,A004631,A003013,385.47
T0007020,2025-11-01 14:56:45.608166,A001847,A000214,839.93
T0014558,2025-11-09 13:26:22.608166,A002216,A004179,670.02
T0024474,2025-11-17 11:42:00.608166,A003118,A000996,831.0
T0006273,2025-11-07 23:45:33.608166,A003756,A002614,523.84
T0020454,2025-10-29 23:09:07.608166,A000239,A004302,5052.19
T0013921,2025-10-21 06:18:15.608166,A004462,A002740,1190.12
T0020652,2025-11-17 17:48:43.608166,A000381,A000418,266.04
T0009130,2025-11-17 16:20:38.608166,A001446,A001698,2656.11
T0024139,2025-11-12 20:04:21.608166,A002967,A000015,604.48
T0020758,2025-10-27 05:59:41.608166,A004692,A000495,253.29
T0020021,2025-11-18 23:10:02.608166,A004927,A000015,1017.23
T0019895,2025-11-14 13:03:07.608166,A002358,A001622,987.74
T0010444,2025-10-26 18:51:20.608166,A003597,A003644,16.99
T0025248,2025-10-28 12:30:13.608166,A003860,A003907,235.24
T0016640,2025-10-23 17:38:22.608166,A000930,A001419,1284.81
T0002794,2025-10-27 00:45:08.608166,A000523,A000084,637.89
T0011762,2025-11-12 22:34:02.608166,A003910,A000264,5078.35
T0002722,2025-10-23 12:20:06.608166,A001902,A000196,424.0
T0001083,2025-11-01 17:02:00.608166,A003597,A003867,2250.36
T0023110,2025-10-23 13:31:51.608166,A004976,A002229,3289.17
T0011650,2025-11-19 19:00:48.608166,A003938,A001851,845.03
T0012774,2025-11-19 18:30:14.608166,A003478,A002384,347.1
T0002810,2025-10-23 19:45:53.608166,A002599,A000727,917.01
T0026762,2025-11-07 09:31:57.608166,A002590,A004945,4267.91
T0022843,2025-10-25 04:35:31.608166,A003556,A001880,105.85
T0007174,2025-10-24 16:24:02.608166,A000377,A001472,5240.38
T0018524,2025-10-25 21:00:12.608166,A003568,A003356,1806.61
T0017175,2025-10-31 05:09:16.608166,A000025,A002223,4790.82
T0020022,2025-11-18 21:38:02.608166,A003577,A000015,50.0
T0022598,2025-10-27 19:44:16.608166,A004680,A001767,5710.59
T0014469,2025-10-21 06:00:23.608166,A003703,A002581,862.56
T0020887,2025-11-01 15:34:42.608166,A003326,A000602,1142.27
T0014981,2025-10-30 10:28:23.608166,A004021,A001722,1549.01
T0002802,2025-11-13 10:54:49.608166,A003005,A002502,17.85
T0005577,2025-11-08 11:31:28.608166,A003829,A002669,123.86
T0019606,2025-11-03 21:40:40.608166,A003853,A000915,80.57
T0023180,2025-11-11 07:57:32.608166,A001320,A002242,320.48
T0023555,2025-11-11 21:37:50.608166,A000754,A002465,2744.68
T0024552,2025-11-05 01:49:11.608166,A003205,A001580,989.98
T0001506,2025-10-21 11:52:41.608166,A004086,A001186,2247.19
T0009679,2025-11-17 19:23:13.608166,A000181,A004278,4860.75
T0001263,2025-10-24 19:18:41.608166,A000483,A000315,46.24
T0022718,2025-11-08 16:14:02.608166,A002238,A001813,3569.11
T0004392,2025-11-18 11:34:04.608166,A001169,A001174,4095.07
T0002299,2025-11-05 18:30:03.608166,A000279,A000843,89.43
T0017086,2025-10-26 02:22:00.608166,A002991,A000741,298.0
T0003506,2025-11-05 17:16:11.608166,A002103,A000101,3413.7
T0012184,2025-11-16 13:06:37.608166,A000732,A003906,187.8
T0005988,2025-11-15 19:05:17.608166,A000508,A001216,2335.99
T0007534,2025-11-10 08:07:00.608166,A000202,A002484,1362.82
T0027001,2025-11-14 15:33:57.608166,A002572,A003409,50.0
T0007751,2025-10-26 00:19:30.608166,A000447,A000505,2843.26
T0010633,2025-10-25 00:07:34.608166,A001055,A002064,494.4
T0013040,2025-10-28 15:30:15.608166,A001620,A003810,3314.24
T0002467,2025-11-15 12:20:43.608166,A002095,A002104,4012.74
T0006438,2025-10-27 20:52:59.608166,A004292,A002680,7972.68
T0003924,2025-11-06 22:53:17.608166,A000851,A004898,703.64
T0026487,2025-10-23 23:31:52.608166,A004980,A004595,2083.54
T0014591,2025-11-11 06:48:46.608166,A000697,A001106,128.95
T0015000,2025-10-30 15:08:37.608166,A004377,A004469,267.53
T0008987,2025-11-12 00:49:00.608166,A000804,A003311,726.17
T0005149,2025-11-02 05:19:55.608166,A002944,A004453,1289.14
T0026501,2025-11-07 08:33:12.608166,A003153,A004990,718.76
T0002990,2025-10-27 11:24:21.608166,A000357,A002794,2783.66
T0002191,2025-11-06 07:44:56.608166,A003223,A002841,1181.93
T0004299,2025-11-09 16:45:38.608166,A000454,A000577,294.79
T0011349,2025-11-09 03:51:59.608166,A003279,A004183,282.28
T0017072,2025-11-13 04:10:52.608166,A004192,A001062,1371.22
T0009600,2025-11-03 08:19:58.608166,A001520,A002401,557.97
T0004676,2025-11-11 05:48:57.608166,A003271,A002847,9409.93
T0010813,2025-11-05 07:07:57.608166,A003472,A002796,5537.49
T0005854,2025-11-03 14:15:58.608166,A002794,A000683,690.53
T0007076,2025-11-12 07:45:58.608166,A002561,A003356,1931.9
T0000363,2025-11-06 20:16:34.608166,A003672,A001604,1396.06
T0001351,2025-11-18 14:28:59.608166,A002547,A004097,824.94
T0009217,2025-11-17 15:29:42.608166,A000520,A003930,321.39
T0014673,2025-11-15 12:42:55.608166,A002493,A004273,840.56
T0025200,2025-11-04 03:13:42.608166,A004738,A003804,696.79
T0022578,2025-11-06 07:07:37.608166,A004493,A001746,6906.71
T0002247,2025-11-19 15:48:19.608166,A002403,A003235,938.94
T0013460,2025-10-23 21:27:00.608166,A003150,A000689,30.81
T0011711,2025-11-18 09:03:37.608166,A000006,A001793,6050.12
T0018396,2025-11-01 10:38:27.608166,A001140,A002040,3484.77
T0008739,2025-10-31 21:58:43.608166,A003901,A004585,2432.03
T0004840,2025-10-22 18:43:35.608166,A003952,A003034,774.76
T0006896,2025-10-21 09:56:20.608166,A001853,A002423,974.29
T0009662,2025-11-14 10:09:53.608166,A001419,A002596,546.85
T0007679,2025-11-19 11:14:56.608166,A000623,A001611,5313.6
T0023446,2025-11-10 03:25:02.608166,A003938,A002399,108.34
T0014316,2025-11-17 21:09:22.608166,A003150,A002594,1423.78
T0010986,2025-10-24 21:16:08.608166,A000335,A004077,25.56
T0022078,2025-11-12 02:29:39.608166,A002345,A001495,1473.78
T0005409,2025-11-08 22:20:14.608166,A002806,A003133,352.4
T0005750,2025-10-22 15:59:37.608166,A003927,A002362,347.17
T0005654,2025-10-21 09:46:52.608166,A004901,A001811,14.83
T0020733,2025-11-05 09:54:53.608166,A004190,A000439,955.1
T0008451,2025-11-15 04:29:19.608166,A003272,A001988,3189.69
T0004712,2025-11-15 21:26:32.608166,A002744,A003694,158.66
T0004048,2025-10-22 03:36:52.608166,A000293,A004300,121.84
T0026739,2025-11-12 13:05:57.608166,A003972,A001660,1580.47
T0021414,2025-11-13 15:48:25.608166,A001003,A001229,3232.37
T0015704,2025-11-01 02:01:46.608166,A001995,A004930,559.39
T0004606,2025-11-12 15:27:07.608166,A000234,A003243,1107.22
T0017326,2025-10-27 14:44:38.608166,A001348,A001147,5430.78
T0012834,2025-10-25 14:32:15.608166,A004021,A001997,1160.29
T0010836,2025-11-11 15:03:44.608166,A002729,A004368,254.43
T0021326,2025-11-18 04:52:32.608166,A003829,A000996,2760.62
T0013977,2025-11-09 12:30:01.608166,A003268,A000969,452.89
T0025776,2025-11-12 20:45:54.608166,A002865,A004403,1689.71
