account_id,is_mule,inbound_count_24h,inbound_sum_24h,inbound_unique_senders_24h,inbound_count_7d,inbound_sum_7d,inbound_unique_senders_7d,outbound_count_24h,outbound_sum_24h,outbound_unique_receivers_24h,outbound_count_7d,outbound_sum_7d,outbound_unique_receivers_7d,pct_forwarded_7d,avg_forward_delay_seconds,in_degree_7d,out_degree_7d,pagerank_7d,count_in_out_ratio_7d,many_inbound_senders_24h_flag,burstiness_24h_vs_7d
A002353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2072.55,2.0,2072550000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002354,0,0.0,0.0,0.0,1.0,1138.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0001305885021361746,1000000001.0,0,0.0
A002355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1137.45,1.0,1137450000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002356,0,0.0,0.0,0.0,1.0,929.68,1.0,1.0,726.31,1.0,5.0,10189.2,5.0,10.959900180695552,24912.0,1,5,0.00016114349060769166,0.20000000016000002,0,0.0
A002357,0,0.0,0.0,0.0,1.0,426.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00013884253701743342,1000000001.0,0,0.0
A002358,0,0.0,0.0,0.0,2.0,8024.42,2.0,0.0,0.0,0.0,3.0,5339.389999999999,3.0,0.6653926389694624,171685.0,2,3,0.00020046325321992426,0.6666666667777777,0,0.0
A002360,0,0.0,0.0,0.0,1.0,156.15,1.0,0.0,0.0,0.0,1.0,1725.86,1.0,11.052577649625023,401272.0,1,1,0.000272920303331834,1.0,0,0.0
A002361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1327.03,1.0,1327030000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002362,0,0.0,0.0,0.0,1.0,192.78,1.0,0.0,0.0,0.0,1.0,1344.89,1.0,6.976294221356073,-1.0,1,1,0.00015236441322613353,1.0,0,0.0
A002363,0,0.0,0.0,0.0,1.0,870.16,1.0,1.0,302.07,1.0,3.0,703.0799999999999,3.0,0.8079893352937298,89701.0,1,3,0.0001940808264258588,0.33333333355555556,0,0.0
A002364,0,0.0,0.0,0.0,1.0,2162.49,1.0,1.0,517.93,1.0,3.0,2614.73,3.0,1.2091292907707278,78299.0,1,3,0.0001007121474808078,0.33333333355555556,0,0.0
A002366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2971.42,1.0,2971420000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002367,0,1.0,1632.04,1.0,23.0,35508.83,23.0,0.0,0.0,0.0,13.0,11751.28,13.0,0.33093965641784506,19504.5,23,13,0.002479428886816151,1.7692307691715976,0,0.3043478259943289
A002368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.35,1.0,23350000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002369,0,0.0,0.0,0.0,2.0,166.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0002270555902834411,2000000001.0,0,0.0
A002370,0,0.0,0.0,0.0,1.0,3172.27,1.0,0.0,0.0,0.0,1.0,940.6,1.0,0.2965069177591137,309142.0,1,1,0.00011836555018979238,1.0,0,0.0
A002372,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3330.01,1.0,4.0,4860.530000000001,4.0,4860530000000.0,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A002373,0,1.0,292.79,1.0,2.0,1322.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00035392120741083903,2000000001.0,0,3.49999998775
A002374,0,0.0,0.0,0.0,1.0,277.53,1.0,0.0,0.0,0.0,1.0,681.91,1.0,2.457067704383465,106940.0,1,1,0.0002529807053582291,1.0,0,0.0
A002375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3467.24,3.0,3467239999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A002376,0,0.0,0.0,0.0,2.0,2993.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0003088869862656759,2000000001.0,0,0.0
A002377,0,0.0,0.0,0.0,2.0,2500.19,2.0,0.0,0.0,0.0,1.0,235.22,1.0,0.09408084985537336,294336.0,2,1,0.00020449377044052332,1.999999999,0,0.0
A002378,0,1.0,830.76,1.0,1.0,830.76,1.0,0.0,0.0,0.0,1.0,936.28,1.0,1.1270162261048593,-1.0,1,1,0.0001386628394313795,1.0,0,6.999999951
A002379,0,0.0,0.0,0.0,3.0,3578.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.000263589191738254,3000000001.0,0,0.0
A002380,0,0.0,0.0,0.0,1.0,245.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00029907744362805256,1000000001.0,0,0.0
A002381,0,0.0,0.0,0.0,1.0,1249.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,0.0
A002382,0,0.0,0.0,0.0,2.0,2354.44,2.0,1.0,1449.2,1.0,2.0,1469.7,2.0,0.6242248687583356,342845.0,2,2,0.0003073331280756748,1.0,0,0.0
A002383,0,0.0,0.0,0.0,3.0,8161.65,3.0,0.0,0.0,0.0,1.0,451.65,1.0,0.055338075021588114,174468.33333333334,3,1,0.00022628494407082303,2.999999998,0,0.0
A002384,0,1.0,347.1,1.0,1.0,347.1,1.0,0.0,0.0,0.0,1.0,2671.93,1.0,7.697868049531264,-1.0,1,1,0.00014837055549796912,1.0,0,6.999999951
A002385,0,0.0,0.0,0.0,2.0,3338.88,2.0,0.0,0.0,0.0,1.0,502.59,1.0,0.15052652386424473,45320.0,2,1,0.00015367235560776154,1.999999999,0,0.0
A002386,0,0.0,0.0,0.0,1.0,2372.13,1.0,0.0,0.0,0.0,3.0,783.01,3.0,0.3300873055016672,-1.0,1,3,0.00026477410666300515,0.33333333355555556,0,0.0
A002387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340.22,1.0,340220000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002388,0,0.0,0.0,0.0,1.0,280.41,1.0,0.0,0.0,0.0,1.0,978.73,1.0,3.4903534110641905,314585.0,1,1,0.00010659661505046933,1.0,0,0.0
A002389,0,1.0,83.47,1.0,29.0,63122.42,29.0,0.0,0.0,0.0,15.0,18976.239999999998,15.0,0.3006259899414455,38421.96153846154,29,15,0.003143979793909957,1.9333333332711111,0,0.2413793102865636
A002390,0,0.0,0.0,0.0,1.0,1103.14,1.0,0.0,0.0,0.0,1.0,196.33,1.0,0.17797378392572297,-1.0,1,1,0.00022980256973808509,1.0,0,0.0
A002391,0,0.0,0.0,0.0,1.0,1507.64,1.0,0.0,0.0,0.0,2.0,4343.67,2.0,2.881105568966808,-1.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A002392,0,0.0,0.0,0.0,1.0,2586.16,1.0,0.0,0.0,0.0,1.0,282.54,1.0,0.10925078108078803,-1.0,1,1,0.00011836555018979238,1.0,0,0.0
A002393,0,0.0,0.0,0.0,1.0,236.19,1.0,0.0,0.0,0.0,1.0,476.35,1.0,2.016808501621505,260668.0,1,1,0.00012436655125142775,1.0,0,0.0
A002394,0,1.0,1330.82,1.0,4.0,3954.0600000000004,4.0,0.0,0.0,0.0,2.0,1132.65,2.0,0.28645240588147713,91268.5,4,2,0.0005060453879400736,1.9999999995,0,1.7499999969375002
A002395,0,0.0,0.0,0.0,1.0,1336.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015544679468582843,1000000001.0,0,0.0
A002396,0,0.0,0.0,0.0,3.0,3326.46,3.0,0.0,0.0,0.0,2.0,2386.89,2.0,0.7175465810499096,140495.0,3,2,0.0003817367336932465,1.49999999975,0,0.0
A002397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383.32,1.0,383319999999.99994,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002398,0,0.0,0.0,0.0,1.0,5685.57,1.0,0.0,0.0,0.0,1.0,486.55,1.0,0.08557629226267804,334603.0,1,1,0.0001007121474808078,1.0,0,0.0
A002399,0,3.0,4159.889999999999,3.0,7.0,12737.52,7.0,0.0,0.0,0.0,2.0,2350.3199999999997,2.0,0.18451943549449304,202980.25,7,2,0.0009372101927694218,3.49999999875,0,2.9999999969999998
A002400,0,0.0,0.0,0.0,2.0,2553.62,2.0,0.0,0.0,0.0,1.0,1153.78,1.0,0.45182133598560015,253322.5,2,1,0.00020793210735918754,1.999999999,0,0.0
A002402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.3,1.0,400300000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002403,0,0.0,0.0,0.0,1.0,326.69,1.0,2.0,1614.49,2.0,3.0,3497.09,3.0,10.704612935777941,72281.0,1,3,0.00014017363942007998,0.33333333355555556,0,0.0
A002405,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652.56,1.0,3.0,2853.1,3.0,2853099999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A002406,0,0.0,0.0,0.0,1.0,1297.66,1.0,0.0,0.0,0.0,2.0,5479.17,2.0,4.2223463773220855,203912.0,1,2,0.00021368236622411498,0.50000000025,0,0.0
A002407,0,0.0,0.0,0.0,1.0,972.98,1.0,0.0,0.0,0.0,1.0,1020.93,1.0,1.0492815885207822,-1.0,1,1,0.00010659661505046933,1.0,0,0.0
A002408,0,0.0,0.0,0.0,1.0,3063.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0001810662683311944,1000000001.0,0,0.0
A002409,0,0.0,0.0,0.0,1.0,4316.21,1.0,1.0,1754.92,1.0,2.0,6396.09,2.0,1.4818764610615605,5984.0,1,2,0.00013807853963387489,0.50000000025,0,0.0
A002410,0,0.0,0.0,0.0,1.0,6593.98,1.0,1.0,1913.86,1.0,2.0,5901.92,2.0,0.8950466941057001,353329.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A002411,0,0.0,0.0,0.0,1.0,29.88,1.0,0.0,0.0,0.0,2.0,1773.04,2.0,59.33868808369014,-1.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A002412,0,0.0,0.0,0.0,1.0,1973.92,1.0,0.0,0.0,0.0,2.0,1033.58,2.0,0.5236179784385772,118270.0,1,2,0.00010659661505046933,0.50000000025,0,0.0
A002414,0,1.0,201.61,1.0,1.0,201.61,1.0,1.0,1181.8,1.0,1.0,1181.8,1.0,5.86181241006963,9660.0,1,1,0.00019123810741206675,1.0,0,6.999999951
A002415,0,19.0,50578.77,19.0,29.0,65737.8,29.0,17.0,26233.61,17.0,19.0,26362.11,19.0,0.40101904840137026,17085.655172413793,29,19,0.0022005160442106876,1.5263157894459833,1,4.586206895444708
A002416,0,1.0,71.68,1.0,1.0,71.68,1.0,0.0,0.0,0.0,1.0,1274.59,1.0,17.78166852653764,-1.0,1,1,0.00011836555018979238,1.0,0,6.999999951
A002417,0,0.0,0.0,0.0,3.0,2984.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.0002130526129649361,3000000001.0,0,0.0
A002418,0,1.0,1436.05,1.0,1.0,1436.05,1.0,0.0,0.0,0.0,4.0,2301.23,4.0,1.6024720587712111,-1.0,1,4,0.0001493236312387603,0.2500000001875,0,6.999999951
A002420,0,0.0,0.0,0.0,2.0,1102.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0003952537426038068,2000000001.0,0,0.0
A002421,0,0.0,0.0,0.0,1.0,413.31,1.0,1.0,1781.6,1.0,3.0,4342.02,3.0,10.505480148047459,14930.0,1,3,0.00022922656800750119,0.33333333355555556,0,0.0
A002422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3485.45,2.0,3485449999999.9995,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002425,0,0.0,0.0,0.0,2.0,1089.73,2.0,1.0,1691.12,1.0,2.0,4500.0599999999995,2.0,4.129518321048214,66348.0,2,2,0.00021214257031274719,1.0,0,0.0
A002426,0,1.0,1292.81,1.0,3.0,2235.95,3.0,0.0,0.0,0.0,1.0,3959.39,1.0,1.7707864666017707,92746.0,3,1,0.00031552163438290935,2.999999998,0,2.333333327888889
A002427,0,0.0,0.0,0.0,1.0,4784.62,1.0,1.0,1152.35,1.0,3.0,3955.0499999999997,3.0,0.8266173698222999,25098.0,1,3,0.0001007121474808078,0.33333333355555556,0,0.0
A002430,0,0.0,0.0,0.0,2.0,2398.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00027521427169475136,2000000001.0,0,0.0
A002431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,829.25,1.0,829250000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002432,0,0.0,0.0,0.0,1.0,2692.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00014837055549796912,1000000001.0,0,0.0
A002433,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,892.49,1.0,1.0,892.49,1.0,892490000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002434,0,0.0,0.0,0.0,1.0,740.39,1.0,0.0,0.0,0.0,1.0,3152.56,1.0,4.257972149807186,-1.0,1,1,0.00010659661505046933,1.0,0,0.0
A002435,0,0.0,0.0,0.0,1.0,38.15,1.0,0.0,0.0,0.0,2.0,2116.18,2.0,55.46998689238611,-1.0,1,2,0.00025036395759017846,0.50000000025,0,0.0
A002436,0,0.0,0.0,0.0,1.0,3255.94,1.0,0.0,0.0,0.0,1.0,501.09,1.0,0.15390025614717903,28604.0,1,1,0.0001283672186258513,1.0,0,0.0
A002437,0,0.0,0.0,0.0,1.0,530.83,1.0,0.0,0.0,0.0,2.0,614.64,2.0,1.1578848218805307,18335.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A002439,0,0.0,0.0,0.0,1.0,2465.98,1.0,0.0,0.0,0.0,1.0,986.71,1.0,0.40012895481698957,223109.0,1,1,0.00011836555018979238,1.0,0,0.0
A002440,0,0.0,0.0,0.0,1.0,740.2,1.0,1.0,624.41,1.0,1.0,624.41,1.0,0.8435693055919432,182034.0,1,1,0.0001366781219129397,1.0,0,0.0
A002442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,923.5500000000001,2.0,923550000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.17,1.0,87170000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002444,0,0.0,0.0,0.0,1.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,0.0
A002445,0,0.0,0.0,0.0,1.0,1924.2,1.0,0.0,0.0,0.0,2.0,1164.25,2.0,0.6050566469178853,170186.0,1,2,0.00014837055549796912,0.50000000025,0,0.0
A002446,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,599.67,1.0,2.0,1045.26,2.0,1045259999999.9999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002447,0,1.0,2123.62,1.0,1.0,2123.62,1.0,0.0,0.0,0.0,1.0,873.9,1.0,0.4115143010517835,-1.0,1,1,0.00010273655449177305,1.0,0,6.999999951
A002448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7039.799999999999,2.0,7039799999999.999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002449,0,0.0,0.0,0.0,1.0,649.08,1.0,0.0,0.0,0.0,1.0,338.34,1.0,0.5212608615262814,133186.0,1,1,0.00026436871444021875,1.0,0,0.0
A002450,0,0.0,0.0,0.0,2.0,1059.8,2.0,1.0,1382.08,1.0,3.0,2628.68,3.0,2.480354783919154,5697.5,2,3,0.000338064073499078,0.6666666667777777,0,0.0
A002451,0,0.0,0.0,0.0,2.0,1929.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00013395899237225657,2000000001.0,0,0.0
A002452,0,0.0,0.0,0.0,2.0,2492.2,2.0,0.0,0.0,0.0,2.0,5044.38,2.0,2.0240670893178625,135899.5,2,2,0.0002339866689879958,1.0,0,0.0
A002453,0,0.0,0.0,0.0,1.0,1511.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A002454,0,0.0,0.0,0.0,1.0,1321.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,9.718146693901088e-05,1000000001.0,0,0.0
A002455,0,0.0,0.0,0.0,3.0,10358.900000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.00033157108259559065,3000000001.0,0,0.0
A002456,0,1.0,1373.61,1.0,5.0,7780.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5,0,0.0007756176934976862,5000000001.0,0,1.39999999804
A002457,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.2,1.0,1.0,75.2,1.0,75200000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2360.26,2.0,2360260000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002459,0,0.0,0.0,0.0,1.0,5262.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A002460,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,557.39,1.0,1.0,557.39,1.0,557390000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002461,0,0.0,0.0,0.0,3.0,3854.1700000000005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.00027080674035719987,3000000001.0,0,0.0
A002462,0,0.0,0.0,0.0,3.0,1485.17,3.0,0.0,0.0,0.0,1.0,2360.12,1.0,1.5891244773314912,-1.0,3,1,0.00044177424701280705,2.999999998,0,0.0
A002463,0,0.0,0.0,0.0,1.0,1116.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00014837055549796912,1000000001.0,0,0.0
A002465,0,2.0,1354.54,2.0,3.0,2309.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.0004944550095748957,3000000001.0,0,4.666666655777778
A002466,0,0.0,0.0,0.0,2.0,1365.28,2.0,0.0,0.0,0.0,1.0,1257.25,1.0,0.9208733739592458,-1.0,2,1,0.00014998858522500126,1.999999999,0,0.0
A002467,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1341.41,1.0,1.0,1341.41,1.0,1341410000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10472.7,3.0,10472700000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A002469,0,0.0,0.0,0.0,1.0,2211.44,1.0,0.0,0.0,0.0,2.0,2746.33,2.0,1.241874073001645,251100.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A002470,0,0.0,0.0,0.0,1.0,447.89,1.0,0.0,0.0,0.0,1.0,842.77,1.0,1.8816450467706767,398875.0,1,1,0.00021223084243253816,1.0,0,0.0
A002471,0,0.0,0.0,0.0,1.0,1023.65,1.0,2.0,1470.97,2.0,3.0,2633.64,3.0,2.572793435253678,79334.0,1,3,0.00018367736091593829,0.33333333355555556,0,0.0
A002472,0,0.0,0.0,0.0,1.0,2851.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00018072144724922388,1000000001.0,0,0.0
A002473,0,0.0,0.0,0.0,1.0,1375.48,1.0,0.0,0.0,0.0,1.0,436.08,1.0,0.3170384156801138,431719.0,1,1,0.00012659995192258714,1.0,0,0.0
A002474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.67,1.0,862669999999.9999,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002475,0,0.0,0.0,0.0,4.0,5927.54,4.0,0.0,0.0,0.0,2.0,2411.9900000000002,2.0,0.40691247971326944,46247.5,4,2,0.0003844304068861787,1.9999999995,0,0.0
A002476,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.86,1.0,3.0,3978.1099999999997,3.0,3978109999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A002477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.58,1.0,671580000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1057.13,1.0,1057130000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002480,0,1.0,6143.48,1.0,2.0,7062.389999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.000322136625657546,2000000001.0,0,3.49999998775
A002482,0,0.0,0.0,0.0,2.0,2026.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00031120112393443096,2000000001.0,0,0.0
A002483,0,0.0,0.0,0.0,2.0,1698.18,2.0,0.0,0.0,0.0,2.0,1695.31,2.0,0.99830995536339,157341.0,2,2,0.0007426651507605163,1.0,0,0.0
A002484,0,0.0,0.0,0.0,1.0,1895.56,1.0,1.0,787.68,1.0,1.0,787.68,1.0,0.41553947118507695,243179.0,1,1,0.00013762569788045492,1.0,0,0.0
A002485,0,4.0,3843.1499999999996,4.0,7.0,5817.16,7.0,1.0,559.33,1.0,1.0,559.33,1.0,0.09615173039763455,205801.14285714287,7,1,0.0017611665085414605,6.9999999939999995,0,3.9999999959999997
A002486,0,1.0,1881.42,1.0,3.0,7343.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.000694583223149639,3000000001.0,0,2.333333327888889
A002487,0,1.0,2772.13,1.0,1.0,2772.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00010659661505046933,1000000001.0,0,6.999999951
A002489,0,0.0,0.0,0.0,1.0,228.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00010659661505046933,1000000001.0,0,0.0
A002490,0,0.0,0.0,0.0,2.0,3736.65,2.0,0.0,0.0,0.0,2.0,2798.87,2.0,0.7490318868503207,26897.5,2,2,0.00014790442153007384,1.0,0,0.0
A002491,0,0.0,0.0,0.0,2.0,564.06,2.0,0.0,0.0,0.0,1.0,2044.57,1.0,3.6247385029897092,265622.0,2,1,0.00025071554375428036,1.999999999,0,0.0
A002493,0,0.0,0.0,0.0,2.0,3332.55,2.0,0.0,0.0,0.0,1.0,840.56,1.0,0.25222727340917545,50787.0,2,1,0.0006489649447540253,1.999999999,0,0.0
A002494,0,0.0,0.0,0.0,1.0,763.12,1.0,0.0,0.0,0.0,1.0,476.57,1.0,0.6245020442386198,-1.0,1,1,0.0003168149162416179,1.0,0,0.0
A002495,0,0.0,0.0,0.0,1.0,1410.32,1.0,0.0,0.0,0.0,1.0,438.93,1.0,0.3112272392079023,-1.0,1,1,0.00011836555018979238,1.0,0,0.0
A002496,0,0.0,0.0,0.0,1.0,315.39,1.0,1.0,2933.96,1.0,3.0,4196.68,3.0,13.30631916036239,390801.0,1,3,0.00018367736091593829,0.33333333355555556,0,0.0
A002498,0,0.0,0.0,0.0,1.0,2671.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00020922323113538337,1000000001.0,0,0.0
A002499,0,0.0,0.0,0.0,1.0,1258.57,1.0,0.0,0.0,0.0,1.0,5269.5,1.0,4.18689465027437,139348.0,1,1,0.0001283672186258513,1.0,0,0.0
A002500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4049.33,2.0,4049329999999.9995,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4358.39,2.0,4358390000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A002502,0,0.0,0.0,0.0,2.0,452.44,2.0,0.0,0.0,0.0,1.0,699.71,1.0,1.546525506141043,115300.0,2,1,0.00031829424851628454,1.999999999,0,0.0
A002503,0,0.0,0.0,0.0,4.0,10225.109999999999,4.0,0.0,0.0,0.0,3.0,1244.13,3.0,0.12167399666114874,69539.5,4,3,0.0004799535123598173,1.3333333332222221,0,0.0
A002504,0,0.0,0.0,0.0,1.0,1978.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,0.0
A002506,0,1.0,151.97,1.0,1.0,151.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,6.999999951
A002507,0,0.0,0.0,0.0,1.0,1914.56,1.0,1.0,187.44,1.0,1.0,187.44,1.0,0.0979023901052472,157949.0,1,1,0.00010659661505046933,1.0,0,0.0
A002508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2698.81,1.0,2698810000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002509,0,0.0,0.0,0.0,1.0,1676.95,1.0,0.0,0.0,0.0,1.0,184.5,1.0,0.11002116938482959,-1.0,1,1,0.00013362740076147705,1.0,0,0.0
A002510,0,0.0,0.0,0.0,1.0,462.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A002511,0,1.0,2434.97,1.0,2.0,2653.4399999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00014190342046843847,2000000001.0,0,3.49999998775
A002512,0,0.0,0.0,0.0,1.0,2100.3,1.0,0.0,0.0,0.0,3.0,4353.08,3.0,2.0725991525010365,19679.0,1,3,9.718146693901088e-05,0.33333333355555556,0,0.0
A002513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,758.57,1.0,758570000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A002514,0,0.0,0.0,0.0,1.0,850.15,1.0,1.0,717.14,1.0,2.0,765.84,2.0,0.9008292654226893,435435.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A002515,0,0.0,0.0,0.0,1.0,219.93,1.0,0.0,0.0,0.0,1.0,215.27,1.0,0.9788114399991871,34131.0,1,1,0.0002337024525544289,1.0,0,0.0
